data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-07-23T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,1.0,0.0,1.0,116.0,117.0,13.0,17.0,13249.0,492.0,-,-,13858.0,248751.0,215427.0,-,0.0,-,-,13858,0,235721,13030,ITF,ITF2
2021-07-23T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,2.0,0.0,2.0,259.0,261.0,19.0,30.0,72170.0,1183.0,-,-,73614.0,1696849.0,431492.0,30 nuovi positivi di cui 12 test antigenici confermati da test molecolare ,0.0,-,-,60382,13232,606437,1090412,ITH,ITH1
2021-07-23T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,3.0,0.0,3.0,283.0,286.0,49.0,54.0,44485.0,1363.0,-,-,46134.0,900435.0,245674.0,-,0.0,-,-,32913,13221,690231,210204,ITH,ITH2
2021-07-23T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,47.0,3.0,50.0,1364.0,1414.0,111.0,140.0,351225.0,11699.0,-,-,364338.0,5359615.0,2071439.0,-,0.0,-,-,345454,18884,3163357,2196258,ITC,ITC1
2021-07-23T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,80.0,9.0,89.0,1887.0,1976.0,45.0,131.0,246107.0,6664.0,-,-,254747.0,2815016.0,1272564.0,-,0.0,-,-,253834,913,2468081,346935,ITF,ITF4
2021-07-23T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,51.0,6.0,57.0,2682.0,2739.0,234.0,261.0,55262.0,1496.0,-,-,59497.0,1467957.0,854748.0,-,2.0,-,-,59480,17,1021566,446391,ITG,ITG2
2021-07-23T17:00:00,ITA,19.0,Sicilia,38.11569725,13.3623567,172.0,21.0,193.0,6710.0,6903.0,300.0,484.0,224976.0,6023.0,-,-,237902.0,5161037.0,1954023.0,-,0.0,-,-,237902,0,2740682,2420355,ITG,ITG1
2021-07-23T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,86.0,12.0,98.0,3274.0,3372.0,455.0,470.0,237344.0,6901.0,-,-,247617.0,5384899.0,2461334.0,-,1.0,-,-,244028,3589,3993916,1390983,ITI,ITI1
2021-07-23T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,13.0,1.0,14.0,929.0,943.0,111.0,129.0,55132.0,1424.0,-,-,57499.0,1545100.0,402524.0,-,0.0,-,-,57499,0,1005133,539967,ITI,ITI2
2021-07-23T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,0.0,0.0,0.0,40.0,40.0,12.0,12.0,11219.0,473.0,-,-,11732.0,147675.0,69987.0,-,0.0,-,-,11042,690,102706,44969,ITC,ITC2
2021-07-23T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,60.0,12.0,72.0,8886.0,8958.0,496.0,669.0,410746.0,11629.0,-,-,431333.0,9278475.0,1907928.0,-,3.0,-,-,418885,12448,5903472,3375003,ITH,ITH3
