data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-03-06T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,27.0,2.0,29.0,5825.0,5854.0,281.0,290.0,34286.0,573.0,-,-,40713.0,495562.0,443806.0,-,0.0,-,-,22652,18061,377276,118286,ITF,ITF2
2022-03-06T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,67.0,2.0,69.0,4172.0,4241.0,-256.0,366.0,185201.0,1414.0,-,-,190856.0,3679851.0,624047.0,366 nuovi positivi di cui 6 test antigenici confermati da test molecolare e 351 test antigenici.,0.0,-,366 nuovi positivi di cui 6 test antigenici confermati da test molecolare e 351 test antigenici.,89691,101165,847727,2832124,ITH,ITH1
2022-03-06T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,52.0,3.0,55.0,2845.0,2900.0,-74.0,228.0,136273.0,1523.0,-,-,140696.0,2404599.0,535242.0,-,0.0,-,-,42489,98207,823772,1580827,ITH,ITH2
2022-03-06T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,699.0,33.0,732.0,41836.0,42568.0,68.0,1108.0,932733.0,13083.0,-,-,988384.0,15385269.0,3733900.0,-,2.0,-,-,476087,512297,4726358,10658911,ITC,ITC1
2022-03-06T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,543.0,28.0,571.0,73768.0,74339.0,74.0,2929.0,674108.0,7724.0,-,-,756171.0,8887301.0,2120982.0,-,0.0,-,-,445514,310657,4013145,4874156,ITF,ITF4
2022-03-06T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,324.0,27.0,351.0,24887.0,25238.0,274.0,846.0,155658.0,2085.0,-,-,182981.0,3822482.0,1473641.0,-,0.0,-,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico, ai sensi di quando disposto con Ordinanza n. 2 del 3 febbraio 2022 del Presidente della Regione Sardegna. Pertanto si specifica che dei 846 casi dichiarati oggi, 691 sono stati diagnosticati da tampone antigenico Si segnala il decesso dei paz.:  - 1 uomo 78 aa Residente nella Provincia di Oristano  - 1 donna 82 aa Residente nella Provincia di Oristano  - 1 donna 89 aa Residente nella Provincia di Oristano ",142438,40543,1795296,2027186,ITG,ITG2
2022-03-06T17:00:00,ITA,19.0,Sicilia,38.11569725,13.3623567,886.0,63.0,949.0,220822.0,221771.0,328.0,4017.0,583196.0,9617.0,-,-,814584.0,10978913.0,5412641.0,DECEDUTI: N. 1 IL 06/03/2022 - N. 5 IL 05/03/2022 - N. 6 IL 04/03/2022 - N. 2 IL 03/03/2022 - N. 1 IL 27/02/2022,2.0,-,"Sul numero complessivo dei casi confermati comunicati in data odierna, n. 835 sono relativi a giorni precedenti al 05/03/22 (di cui n. 780 del 04/03/22) 			",482256,332328,4397361,6581552,ITG,ITG1
2022-03-06T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,684.0,47.0,731.0,22945.0,23676.0,-736.0,2487.0,839368.0,9127.0,-,-,872171.0,12330898.0,4384413.0,-,3.0,-,-,558476,313695,6408392,5922506,ITI,ITI1
2022-03-06T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,130.0,5.0,135.0,10488.0,10623.0,857.0,1132.0,177790.0,1750.0,-,-,190163.0,3750413.0,661433.0,- Si fa presente che 3 dei ricoveri non UTI appartengono ai codici disciplina di Ostetricia & Ginecologia e Pediatria. - Si fa presente che 7 dei ricoveri non UTI appartengono ad altri codici disciplina.,0.0,-,-,119586,70577,1534546,2215867,ITI,ITI2
2022-03-06T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,13.0,2.0,15.0,1304.0,1319.0,23.0,35.0,29825.0,522.0,-,-,31666.0,471920.0,128859.0,-,0.0,-,-,13788,17878,134931,336989,ITC,ITC2
2022-03-06T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,474.0,38.0,512.0,49054.0,49566.0,-62.0,3029.0,1288604.0,13900.0,-,-,1352070.0,26004344.0,4568179.0,-,4.0,-,-,748739,603331,9366947,16637397,ITH,ITH3
