data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-01-15T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,209.0,23.0,232.0,11575.0,11807.0,202.0,529.0,20106.0,802.0,-,-,32715.0,393231.0,169639.0,-,2.0,-,-,32511,204,388967,4264,ITH,ITH1
2021-01-15T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,304.0,42.0,346.0,1962.0,2308.0,230.0,362.0,21393.0,1051.0,-,-,24752.0,480620.0,156662.0,-,4.0,-,"Dei 362 casi odierni, 169 sono molecolari con precedente antigenico positivo",24624,128,479661,959,ITH,ITH2
2021-01-15T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,2522.0,163.0,2685.0,12121.0,14806.0,83.0,871.0,188084.0,8319.0,-,-,211209.0,1785825.0,1025418.0,-,8.0,-,-,211076,133,1773637,12188,ITC,ITC1
2021-01-15T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,1374.0,148.0,1522.0,54300.0,55822.0,287.0,1295.0,48765.0,2810.0,-,-,107397.0,1162264.0,705746.0,-,7.0,-,-,107349,48,1160967,1297,ITF,ITF4
2021-01-15T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,510.0,50.0,560.0,16891.0,17451.0,-2.0,260.0,16865.0,888.0,-,-,35204.0,521163.0,435962.0,-,4.0,-,Si segnala il decesso dei pz.:  - 1 uomo 78 aa residente in provincia di Oristano	  - 1 uomo 79 aa residente nella provincia del Sud Sardegna	  - 1 uomo 74 aa residente nella provincia del Sud Sardegna	  - 1 donna 84 aa residente nella città metropolitana di Cagliari	  - 1 donna 87 aa residente in provincia di Oristano	  - 1 uomo 81 aa residente nella provincia del Sud Sardegna	  - 1 uomo 77 aa residente nella provincia del Sud Sardegna	  - 1 donna 81 aa residente in provincia di Sassari	  - 1 uomo 79 aa residente nella provincia di Sassari	  - 1 uomo 88 aa residente nella provincia di Sassari	  - 1 uomo 73 aa residente nella provincia di Sassari	  - 2 residenti nella provincia di Nuoro	 ,35204,0,521163,0,ITG,ITG2
2021-01-15T17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,1403.0,210.0,1613.0,43432.0,45045.0,180.0,1945.0,69375.0,2916.0,-,-,117336.0,1367989.0,894456.0,-,18.0,-,-,117336,0,1354511,13478,ITG,ITG1
2021-01-15T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,715.0,129.0,844.0,7754.0,8598.0,-87.0,446.0,114472.0,3940.0,-,-,127010.0,2012434.0,1106215.0,-,7.0,-,-,127010,0,2007270,5164,ITI,ITI1
2021-01-15T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,278.0,50.0,328.0,4161.0,4489.0,0.0,232.0,26738.0,682.0,-,-,31909.0,543318.0,265261.0,"Si fa presente come uno dei ricoveri in terapia intensiva è un soggetto positivo comunicato dalla regione Lazio, quindi non rientra tra i nuovi positivi della Regione Umbria. A tal riguardo il corretto numero di isolati presso la nostra Regione è di 4162. ",3.0,-,-,31909,0,542853,465,ITI,ITI2
2021-01-15T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,40.0,3.0,43.0,373.0,416.0,4.0,20.0,6793.0,392.0,-,-,7601.0,66212.0,40288.0,-,2.0,-,-,7601,0,66152,60,ITC,ITC2
2021-01-15T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,2386.0,327.0,2713.0,72640.0,75353.0,-4472.0,1079.0,211662.0,7859.0,-,-,294874.0,3584775.0,1278230.0,-,32.0,-,-,294874,0,3546054,38721,ITH,ITH3
