data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-10-16T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,2.0,1.0,3.0,75.0,78.0,-7.0,3.0,13989.0,498.0,-,-,14565.0,280104.0,246323.0,-,0.0,-,-,14565,0,267074,13030,ITF,ITF2
2021-10-16T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,23.0,7.0,30.0,815.0,845.0,58.0,101.0,75709.0,1199.0,-,-,77753.0,2170759.0,492216.0,-,0.0,-,101 nuovi positivi di cui 33 test antigenici confermati da test molecolare. 18 PCR comunicati oggi risalgono ai giorni riscorsi (stessa settimana di oggi) identificati a seguito di riconteggio. ,64521,13232,664995,1505764,ITH,ITH1
2021-10-16T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,17.0,2.0,19.0,277.0,296.0,-1.0,29.0,47111.0,1375.0,-,-,48782.0,1163489.0,350895.0,-,0.0,-,-,33775,15007,725290,438199,ITH,ITH2
2021-10-16T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,182.0,17.0,199.0,3118.0,3317.0,53.0,214.0,366582.0,11786.0,-,-,381685.0,7151740.0,2510924.0,-,0.0,-,-,359570,22115,3570837,3580903,ITC,ITC1
2021-10-16T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,134.0,18.0,152.0,2018.0,2170.0,35.0,134.0,261382.0,6815.0,-,-,270367.0,3895676.0,1481582.0,-,0.0,-,-,269142,1225,2845070,1050606,ITF,ITF4
2021-10-16T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,53.0,10.0,63.0,1517.0,1580.0,-31.0,22.0,72594.0,1658.0,-,-,75832.0,1979873.0,1066186.0,-,1.0,-,-,75728,104,1279109,700764,ITG,ITG2
2021-10-16T17:00:00,ITA,19.0,Sicilia,38.11569725,13.3623567,250.0,43.0,293.0,7434.0,7727.0,-243.0,266.0,288523.0,6935.0,-,-,303185.0,6519006.0,2490139.0,DECEDUTI: N. 2 IL 15/10/21,0.0,-,-,303185,0,3289967,3229039,ITG,ITG1
2021-10-16T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,194.0,21.0,215.0,5139.0,5354.0,-124.0,212.0,273062.0,7225.0,-,-,285641.0,6702452.0,2967490.0,-,1.0,-,-,280877,4764,4668232,2034220,ITI,ITI1
2021-10-16T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,32.0,5.0,37.0,508.0,545.0,-35.0,32.0,62262.0,1456.0,-,-,64263.0,2032317.0,448206.0,-,0.0,-,-,64263,0,1158612,873705,ITI,ITI2
2021-10-16T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,4.0,0.0,4.0,107.0,111.0,2.0,7.0,11655.0,474.0,-,-,12240.0,202994.0,89452.0,-,0.0,-,-,11399,841,110850,92144,ITC,ITC2
2021-10-16T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,136.0,30.0,166.0,8886.0,9052.0,-16.0,398.0,453584.0,11800.0,-,-,474436.0,12653011.0,2144920.0,-,3.0,-,-,459547,14889,6909966,5743045,ITH,ITH3
