Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
1102.0,217.0,408.0,2472.0,6875.0,1366.0,3156.0,2724.0,24165.0,1446.0,172.0,673.0,821.0,7382.0,2100.0,634.0,2087.0,3348.0,549.0,362.0,5161.0
1111.0,218.0,414.0,2528.0,6950.0,1399.0,3230.0,2754.0,24225.0,1459.0,172.0,679.0,835.0,7461.0,2130.0,644.0,2109.0,3390.0,553.0,365.0,5268.0
1120.0,220.0,421.0,2560.0,7023.0,1408.0,3271.0,2766.0,24330.0,1469.0,172.0,687.0,839.0,7499.0,2156.0,653.0,2131.0,3415.0,559.0,366.0,5382.0
1124.0,220.0,422.0,2571.0,7083.0,1429.0,3292.0,2768.0,24379.0,1476.0,173.0,690.0,842.0,7528.0,2179.0,660.0,2155.0,3439.0,567.0,368.0,5434.0
1129.0,224.0,429.0,2599.0,7120.0,1444.0,3334.0,2782.0,24420.0,1484.0,175.0,692.0,855.0,7571.0,2210.0,669.0,2181.0,3473.0,574.0,368.0,5481.0
1137.0,228.0,434.0,2624.0,7188.0,1477.0,3390.0,2798.0,24512.0,1491.0,175.0,698.0,868.0,7621.0,2245.0,681.0,2203.0,3495.0,578.0,368.0,5631.0
1151.0,231.0,436.0,2643.0,7259.0,1499.0,3434.0,2819.0,24610.0,1495.0,177.0,699.0,878.0,7679.0,2265.0,689.0,2213.0,3517.0,584.0,370.0,5747.0
1156.0,235.0,437.0,2663.0,7335.0,1514.0,3458.0,2831.0,24677.0,1504.0,178.0,704.0,887.0,7727.0,2284.0,698.0,2239.0,3552.0,591.0,371.0,5859.0
1162.0,240.0,441.0,2670.0,7400.0,1534.0,3489.0,2842.0,24782.0,1516.0,179.0,711.0,892.0,7755.0,2310.0,701.0,2256.0,3558.0,597.0,371.0,5953.0
1167.0,241.0,447.0,2678.0,7424.0,1549.0,3513.0,2844.0,24818.0,1522.0,181.0,718.0,897.0,7767.0,2335.0,704.0,2283.0,3580.0,601.0,372.0,5986.0
1173.0,242.0,451.0,2686.0,7493.0,1564.0,3529.0,2846.0,24867.0,1527.0,182.0,720.0,902.0,7784.0,2347.0,710.0,2298.0,3588.0,604.0,374.0,6038.0
1176.0,247.0,456.0,2719.0,7524.0,1591.0,3576.0,2852.0,24909.0,1535.0,184.0,722.0,914.0,7804.0,2394.0,731.0,2326.0,3617.0,610.0,376.0,6107.0
1185.0,248.0,464.0,2765.0,7614.0,1612.0,3630.0,2867.0,24958.0,1546.0,186.0,729.0,926.0,7860.0,2428.0,738.0,2352.0,3632.0,613.0,378.0,6298.0
1206.0,255.0,468.0,2812.0,7683.0,1627.0,3696.0,2880.0,25038.0,1557.0,188.0,731.0,933.0,7893.0,2451.0,743.0,2381.0,3655.0,618.0,379.0,6410.0
1213.0,256.0,472.0,2844.0,7738.0,1642.0,3769.0,2891.0,25123.0,1571.0,191.0,739.0,942.0,7922.0,2472.0,747.0,2412.0,3673.0,624.0,379.0,6539.0
1218.0,256.0,479.0,2864.0,7808.0,1669.0,3792.0,2898.0,25203.0,1581.0,192.0,742.0,952.0,7960.0,2481.0,751.0,2440.0,3700.0,625.0,381.0,6629.0
1229.0,261.0,482.0,2893.0,7846.0,1687.0,3816.0,2907.0,25281.0,1594.0,194.0,746.0,958.0,7971.0,2491.0,755.0,2468.0,3720.0,628.0,383.0,6675.0
1231.0,262.0,488.0,2911.0,7887.0,1707.0,3840.0,2912.0,25317.0,1607.0,195.0,751.0,961.0,7979.0,2516.0,764.0,2494.0,3730.0,631.0,386.0,6763.0
1240.0,267.0,491.0,2942.0,7941.0,1731.0,3863.0,2917.0,25344.0,1615.0,197.0,756.0,976.0,7988.0,2536.0,768.0,2528.0,3744.0,636.0,387.0,6813.0
1252.0,268.0,498.0,2975.0,8005.0,1772.0,3935.0,2929.0,25406.0,1634.0,202.0,758.0,984.0,8043.0,2550.0,777.0,2564.0,3762.0,640.0,387.0,6988.0
1254.0,268.0,499.0,2994.0,8066.0,1805.0,3972.0,2947.0,25498.0,1647.0,202.0,762.0,989.0,8088.0,2573.0,786.0,2593.0,3789.0,643.0,388.0,7114.0
1265.0,269.0,505.0,3033.0,8130.0,1834.0,4015.0,2963.0,25532.0,1661.0,205.0,763.0,994.0,8106.0,2594.0,795.0,2629.0,3807.0,646.0,388.0,7157.0
1269.0,269.0,508.0,3079.0,8210.0,1862.0,4060.0,2980.0,25665.0,1676.0,209.0,769.0,998.0,8133.0,2621.0,810.0,2664.0,3830.0,648.0,388.0,7263.0
1274.0,271.0,509.0,3115.0,8279.0,1876.0,4114.0,2999.0,25728.0,1685.0,210.0,778.0,1006.0,8165.0,2648.0,817.0,2695.0,3840.0,652.0,388.0,7345.0
1277.0,275.0,514.0,3128.0,8337.0,1898.0,4131.0,3010.0,25787.0,1698.0,212.0,778.0,1013.0,8176.0,2672.0,828.0,2728.0,3855.0,660.0,389.0,7389.0
1285.0,278.0,519.0,3165.0,8403.0,1928.0,4176.0,3018.0,25849.0,1711.0,213.0,779.0,1019.0,8195.0,2698.0,836.0,2765.0,3884.0,664.0,391.0,7427.0
1291.0,281.0,520.0,3209.0,8454.0,1950.0,4218.0,3046.0,25903.0,1723.0,218.0,783.0,1029.0,8237.0,2740.0,850.0,2805.0,3905.0,672.0,392.0,7593.0
1300.0,284.0,521.0,3257.0,8520.0,1981.0,4259.0,3064.0,25954.0,1735.0,219.0,788.0,1037.0,8278.0,2755.0,865.0,2841.0,3916.0,676.0,392.0,7684.0
1309.0,286.0,526.0,3298.0,8590.0,2006.0,4306.0,3074.0,26026.0,1753.0,222.0,796.0,1041.0,8299.0,2779.0,875.0,2877.0,3930.0,678.0,392.0,7785.0
1311.0,289.0,530.0,3335.0,8657.0,2035.0,4342.0,3084.0,26094.0,1763.0,226.0,802.0,1051.0,8319.0,2810.0,888.0,2916.0,3940.0,682.0,392.0,7859.0
1317.0,291.0,532.0,3335.0,8705.0,2070.0,4378.0,3104.0,26172.0,1772.0,230.0,807.0,1058.0,8381.0,2825.0,898.0,2954.0,3957.0,689.0,393.0,7932.0
1325.0,293.0,535.0,3370.0,8746.0,2092.0,4399.0,3116.0,26237.0,1783.0,231.0,809.0,1062.0,8400.0,2850.0,903.0,2989.0,3972.0,693.0,394.0,7978.0
1333.0,294.0,539.0,3395.0,8797.0,2113.0,4415.0,3128.0,26282.0,1794.0,233.0,811.0,1076.0,8419.0,2876.0,907.0,3027.0,3994.0,701.0,395.0,8025.0
1342.0,302.0,539.0,3429.0,8872.0,2131.0,4474.0,3145.0,26339.0,1810.0,238.0,820.0,1081.0,8453.0,2892.0,915.0,3064.0,4020.0,706.0,398.0,8187.0
1349.0,302.0,543.0,3471.0,8935.0,2157.0,4535.0,3169.0,26405.0,1825.0,240.0,824.0,1085.0,8496.0,2917.0,920.0,3101.0,4038.0,714.0,399.0,8256.0
1358.0,306.0,552.0,3511.0,9008.0,2183.0,4571.0,3183.0,26460.0,1841.0,243.0,831.0,1092.0,8525.0,2943.0,927.0,3129.0,4052.0,723.0,400.0,8364.0
1375.0,306.0,558.0,3557.0,9051.0,2206.0,4624.0,3203.0,26518.0,1852.0,244.0,834.0,1093.0,8548.0,2975.0,936.0,3161.0,4068.0,726.0,400.0,8439.0
1385.0,308.0,561.0,3586.0,9084.0,2230.0,4666.0,3220.0,26622.0,1864.0,248.0,837.0,1099.0,8574.0,2986.0,946.0,3194.0,4089.0,732.0,400.0,8531.0
1393.0,311.0,566.0,3598.0,9119.0,2243.0,4682.0,3235.0,26666.0,1874.0,249.0,841.0,1131.0,8583.0,3000.0,949.0,3226.0,4095.0,740.0,401.0,8559.0
1418.0,315.0,572.0,3618.0,9195.0,2266.0,4722.0,3241.0,26712.0,1883.0,254.0,845.0,1134.0,8604.0,3032.0,952.0,3260.0,4109.0,746.0,401.0,8602.0
1435.0,319.0,577.0,3643.0,9270.0,2299.0,4765.0,3258.0,26789.0,1894.0,259.0,853.0,1141.0,8642.0,3062.0,955.0,3296.0,4118.0,751.0,401.0,8695.0
1441.0,319.0,578.0,3669.0,9307.0,2325.0,4827.0,3278.0,26851.0,1909.0,261.0,855.0,1143.0,8693.0,3092.0,962.0,3334.0,4130.0,756.0,402.0,8757.0
1446.0,320.0,582.0,3704.0,9363.0,2346.0,4870.0,3300.0,26939.0,1926.0,263.0,859.0,1143.0,8736.0,3126.0,969.0,3371.0,4146.0,760.0,403.0,8809.0
1453.0,323.0,585.0,3725.0,9427.0,2364.0,4918.0,3325.0,27016.0,1939.0,265.0,862.0,1144.0,8774.0,3150.0,976.0,3408.0,4172.0,767.0,403.0,8862.0
1462.0,325.0,588.0,3747.0,9454.0,2378.0,4945.0,3341.0,27074.0,1955.0,267.0,869.0,1146.0,8833.0,3179.0,981.0,3443.0,4194.0,772.0,404.0,8922.0
1467.0,326.0,592.0,3757.0,9476.0,2394.0,4984.0,3352.0,27098.0,1966.0,267.0,873.0,1147.0,8847.0,3192.0,982.0,3478.0,4202.0,781.0,404.0,8931.0
1470.0,326.0,596.0,3765.0,9510.0,2418.0,5022.0,3359.0,27150.0,1978.0,268.0,875.0,1147.0,8858.0,3228.0,986.0,3508.0,4217.0,789.0,405.0,8970.0
1478.0,326.0,599.0,3803.0,9581.0,2444.0,5074.0,3371.0,27213.0,1986.0,272.0,880.0,1150.0,8895.0,3254.0,994.0,3545.0,4226.0,801.0,405.0,9046.0
1482.0,328.0,606.0,3820.0,9656.0,2471.0,5123.0,3398.0,27259.0,1996.0,276.0,885.0,1153.0,8920.0,3300.0,1001.0,3579.0,4247.0,810.0,406.0,9103.0
1488.0,331.0,609.0,3856.0,9714.0,2490.0,5165.0,3408.0,27299.0,2011.0,282.0,887.0,1158.0,8951.0,3331.0,1005.0,3603.0,4269.0,813.0,406.0,9165.0
1498.0,331.0,613.0,3879.0,9768.0,2522.0,5201.0,3417.0,27345.0,2027.0,284.0,893.0,1158.0,8973.0,3360.0,1010.0,3634.0,4285.0,823.0,407.0,9190.0
1502.0,337.0,617.0,3888.0,9812.0,2547.0,5239.0,3445.0,27395.0,2033.0,285.0,897.0,1160.0,8994.0,3391.0,1016.0,3657.0,4296.0,831.0,408.0,9253.0
1513.0,340.0,624.0,3891.0,9837.0,2561.0,5259.0,3454.0,27453.0,2042.0,288.0,902.0,1165.0,9002.0,3399.0,1019.0,3682.0,4318.0,834.0,409.0,9281.0
1518.0,343.0,625.0,3904.0,9869.0,2595.0,5291.0,3466.0,27504.0,2050.0,293.0,907.0,1170.0,9014.0,3422.0,1023.0,3704.0,4333.0,840.0,410.0,9299.0
1526.0,344.0,630.0,3928.0,9914.0,2605.0,5324.0,3476.0,27559.0,2058.0,295.0,913.0,1173.0,9049.0,3463.0,1031.0,3728.0,4360.0,851.0,411.0,9364.0
1533.0,345.0,632.0,3954.0,9951.0,2619.0,5375.0,3483.0,27598.0,2070.0,296.0,915.0,1174.0,9067.0,3488.0,1036.0,3757.0,4376.0,863.0,411.0,9395.0
1538.0,346.0,638.0,3966.0,10022.0,2659.0,5406.0,3491.0,27652.0,2078.0,302.0,925.0,1175.0,9089.0,3521.0,1046.0,3783.0,4383.0,872.0,411.0,9426.0
1545.0,350.0,640.0,3981.0,10049.0,2671.0,5440.0,3499.0,27699.0,2085.0,303.0,930.0,1176.0,9109.0,3554.0,1054.0,3804.0,4400.0,884.0,412.0,9460.0
1558.0,350.0,642.0,3999.0,10085.0,2682.0,5461.0,3507.0,27760.0,2096.0,306.0,935.0,1176.0,9125.0,3582.0,1059.0,3824.0,4414.0,894.0,412.0,9489.0
1563.0,352.0,647.0,4006.0,10126.0,2693.0,5472.0,3515.0,27781.0,2104.0,308.0,943.0,1177.0,9131.0,3599.0,1066.0,3848.0,4431.0,904.0,413.0,9498.0
1575.0,353.0,649.0,4022.0,10147.0,2705.0,5506.0,3522.0,27816.0,2116.0,310.0,946.0,1179.0,9145.0,3621.0,1072.0,3869.0,4449.0,911.0,413.0,9509.0
1582.0,354.0,650.0,4039.0,10182.0,2715.0,5538.0,3532.0,27854.0,2120.0,314.0,951.0,1183.0,9182.0,3655.0,1079.0,3891.0,4464.0,922.0,413.0,9551.0
1588.0,359.0,657.0,4053.0,10213.0,2722.0,5593.0,3543.0,27883.0,2135.0,319.0,956.0,1187.0,9204.0,3672.0,1088.0,3915.0,4486.0,933.0,413.0,9621.0
1599.0,359.0,659.0,4082.0,10235.0,2733.0,5634.0,3544.0,27938.0,2152.0,322.0,961.0,1189.0,9220.0,3709.0,1096.0,3941.0,4497.0,948.0,413.0,9651.0
1608.0,362.0,663.0,4095.0,10281.0,2748.0,5672.0,3559.0,27971.0,2169.0,327.0,970.0,1193.0,9245.0,3736.0,1102.0,3963.0,4516.0,959.0,413.0,9683.0
1610.0,364.0,665.0,4106.0,10304.0,2756.0,5704.0,3569.0,28008.0,2177.0,331.0,974.0,1194.0,9257.0,3759.0,1109.0,3981.0,4531.0,972.0,414.0,9701.0
1620.0,365.0,666.0,4120.0,10345.0,2764.0,5719.0,3573.0,28058.0,2184.0,333.0,980.0,1194.0,9265.0,3765.0,1113.0,3999.0,4546.0,983.0,414.0,9712.0
1628.0,368.0,667.0,4141.0,10368.0,2775.0,5743.0,3584.0,28103.0,2195.0,336.0,993.0,1196.0,9287.0,3782.0,1118.0,4018.0,4562.0,993.0,414.0,9721.0
1652.0,368.0,668.0,4179.0,10393.0,2792.0,5776.0,3597.0,28146.0,2204.0,341.0,1006.0,1197.0,9309.0,3814.0,1125.0,4039.0,4582.0,1003.0,415.0,9742.0
1662.0,369.0,671.0,4219.0,10426.0,2802.0,5814.0,3608.0,28184.0,2209.0,343.0,1012.0,1200.0,9326.0,3838.0,1132.0,4060.0,4599.0,1014.0,415.0,9763.0
1678.0,370.0,674.0,4248.0,10459.0,2817.0,5832.0,3615.0,28228.0,2219.0,346.0,1015.0,1203.0,9346.0,3865.0,1142.0,4075.0,4613.0,1023.0,415.0,9791.0
1689.0,370.0,677.0,4259.0,10489.0,2823.0,5851.0,3620.0,28275.0,2224.0,349.0,1022.0,1204.0,9351.0,3887.0,1147.0,4096.0,4635.0,1030.0,415.0,9814.0
1698.0,371.0,680.0,4273.0,10521.0,2834.0,5871.0,3628.0,28324.0,2240.0,349.0,1026.0,1206.0,9365.0,3907.0,1153.0,4117.0,4655.0,1037.0,415.0,9837.0
1701.0,371.0,683.0,4278.0,10543.0,2841.0,5883.0,3630.0,28361.0,2252.0,351.0,1031.0,1206.0,9369.0,3923.0,1158.0,4138.0,4668.0,1050.0,415.0,9847.0
1709.0,374.0,688.0,4298.0,10566.0,2844.0,5911.0,3636.0,28403.0,2259.0,352.0,1039.0,1208.0,9375.0,3952.0,1166.0,4156.0,4686.0,1056.0,415.0,9852.0
1720.0,375.0,693.0,4334.0,10610.0,2856.0,5940.0,3644.0,28458.0,2275.0,354.0,1043.0,1209.0,9395.0,3992.0,1170.0,4170.0,4699.0,1062.0,415.0,9874.0
1731.0,375.0,697.0,4374.0,10650.0,2866.0,5975.0,3659.0,28518.0,2286.0,357.0,1044.0,1211.0,9411.0,4021.0,1173.0,4187.0,4727.0,1067.0,415.0,9891.0
1758.0,376.0,700.0,4414.0,10675.0,2876.0,5997.0,3666.0,28577.0,2295.0,359.0,1048.0,1213.0,9437.0,4053.0,1177.0,4201.0,4750.0,1075.0,416.0,9911.0
1766.0,376.0,700.0,4427.0,10721.0,2888.0,6016.0,3674.0,28638.0,2307.0,370.0,1052.0,1216.0,9461.0,4072.0,1179.0,4213.0,4761.0,1082.0,416.0,9936.0
1791.0,378.0,704.0,4451.0,10746.0,2899.0,6029.0,3681.0,28705.0,2318.0,373.0,1056.0,1220.0,9486.0,4087.0,1183.0,4223.0,4784.0,1095.0,416.0,9953.0
1801.0,379.0,705.0,4464.0,10777.0,2910.0,6042.0,3687.0,28738.0,2334.0,378.0,1059.0,1222.0,9495.0,4097.0,1183.0,4235.0,4794.0,1100.0,417.0,9968.0
1813.0,380.0,706.0,4505.0,10827.0,2929.0,6064.0,3689.0,28790.0,2338.0,379.0,1063.0,1226.0,9511.0,4122.0,1184.0,4254.0,4816.0,1110.0,417.0,9980.0
1825.0,381.0,709.0,4550.0,10871.0,2943.0,6092.0,3698.0,28853.0,2350.0,379.0,1068.0,1227.0,9533.0,4161.0,1187.0,4272.0,4837.0,1117.0,417.0,10009.0
1835.0,381.0,712.0,4576.0,10914.0,2955.0,6114.0,3706.0,28923.0,2363.0,381.0,1070.0,1232.0,9562.0,4188.0,1189.0,4287.0,4857.0,1126.0,417.0,10023.0
1872.0,384.0,714.0,4603.0,10959.0,2971.0,6130.0,3711.0,29004.0,2373.0,387.0,1071.0,1233.0,9604.0,4205.0,1189.0,4305.0,4877.0,1130.0,417.0,10045.0
1883.0,385.0,719.0,4632.0,10994.0,2985.0,6154.0,3720.0,29093.0,2384.0,395.0,1077.0,1234.0,9632.0,4237.0,1192.0,4318.0,4902.0,1137.0,417.0,10074.0
1894.0,386.0,724.0,4655.0,11025.0,3000.0,6173.0,3728.0,29159.0,2395.0,397.0,1079.0,1236.0,9660.0,4260.0,1195.0,4331.0,4922.0,1147.0,417.0,10098.0
1901.0,387.0,732.0,4684.0,11076.0,3010.0,6183.0,3736.0,29220.0,2411.0,399.0,1082.0,1237.0,9663.0,4269.0,1195.0,4344.0,4941.0,1152.0,417.0,10106.0
1911.0,387.0,736.0,4719.0,11137.0,3027.0,6203.0,3749.0,29299.0,2422.0,400.0,1082.0,1241.0,9682.0,4303.0,1197.0,4358.0,4952.0,1161.0,417.0,10116.0
1924.0,393.0,740.0,4784.0,11184.0,3042.0,6235.0,3761.0,29380.0,2437.0,402.0,1090.0,1243.0,9725.0,4333.0,1198.0,4371.0,4970.0,1171.0,418.0,10200.0
1934.0,397.0,746.0,4817.0,11236.0,3057.0,6255.0,3769.0,29459.0,2452.0,406.0,1092.0,1246.0,9766.0,4367.0,1200.0,4383.0,4991.0,1181.0,419.0,10259.0
1943.0,401.0,752.0,4830.0,11301.0,3076.0,6278.0,3780.0,29551.0,2464.0,411.0,1099.0,1249.0,9811.0,4394.0,1201.0,4397.0,5016.0,1187.0,419.0,10295.0
1972.0,406.0,758.0,4843.0,11343.0,3097.0,6316.0,3785.0,29631.0,2473.0,415.0,1099.0,1252.0,9844.0,4421.0,1203.0,4412.0,5041.0,1193.0,419.0,10318.0
2007.0,406.0,762.0,4871.0,11390.0,3111.0,6340.0,3790.0,29709.0,2493.0,417.0,1101.0,1254.0,9896.0,4447.0,1205.0,4422.0,5059.0,1205.0,419.0,10338.0
2016.0,412.0,769.0,4897.0,11424.0,3126.0,6355.0,3795.0,29799.0,2501.0,417.0,1101.0,1255.0,9908.0,4457.0,1209.0,4430.0,5095.0,1209.0,419.0,10348.0
2023.0,419.0,775.0,4940.0,11468.0,3144.0,6374.0,3803.0,29876.0,2512.0,422.0,1101.0,1261.0,9948.0,4485.0,1214.0,4451.0,5118.0,1213.0,419.0,10362.0
2041.0,420.0,777.0,5002.0,11524.0,3166.0,6400.0,3809.0,29975.0,2521.0,424.0,1105.0,1265.0,10023.0,4531.0,1216.0,4471.0,5149.0,1227.0,419.0,10414.0
2052.0,430.0,782.0,5054.0,11569.0,3186.0,6430.0,3817.0,30085.0,2534.0,426.0,1107.0,1268.0,10053.0,4569.0,1218.0,4493.0,5176.0,1229.0,419.0,10442.0
2067.0,430.0,786.0,5116.0,11627.0,3199.0,6463.0,3827.0,30185.0,2549.0,427.0,1108.0,1268.0,10093.0,4606.0,1219.0,4513.0,5198.0,1232.0,419.0,10467.0
2072.0,431.0,789.0,5158.0,11673.0,3227.0,6500.0,3833.0,30285.0,2566.0,428.0,1110.0,1273.0,10131.0,4647.0,1221.0,4535.0,5220.0,1237.0,420.0,10500.0
2074.0,433.0,795.0,5189.0,11706.0,3241.0,6515.0,3841.0,30387.0,2579.0,431.0,1110.0,1276.0,10180.0,4679.0,1223.0,4558.0,5239.0,1243.0,420.0,10517.0
2083.0,436.0,800.0,5207.0,11737.0,3264.0,6529.0,3847.0,30462.0,2591.0,434.0,1113.0,1277.0,10190.0,4693.0,1226.0,4583.0,5266.0,1247.0,420.0,10528.0
2100.0,439.0,802.0,5261.0,11792.0,3275.0,6574.0,3851.0,30550.0,2598.0,436.0,1121.0,1278.0,10208.0,4726.0,1229.0,4607.0,5297.0,1247.0,421.0,10538.0
2125.0,441.0,815.0,5325.0,11859.0,3290.0,6606.0,3865.0,30635.0,2611.0,437.0,1123.0,1282.0,10269.0,4761.0,1233.0,4607.0,5329.0,1252.0,424.0,10590.0
2136.0,443.0,819.0,5363.0,11917.0,3307.0,6644.0,3879.0,30735.0,2621.0,438.0,1126.0,1282.0,10308.0,4812.0,1234.0,4628.0,5348.0,1256.0,425.0,10625.0
2145.0,445.0,823.0,5418.0,11984.0,3322.0,6677.0,3889.0,30862.0,2640.0,440.0,1130.0,1286.0,10336.0,4848.0,1238.0,4647.0,5380.0,1259.0,425.0,10653.0
2151.0,448.0,835.0,5475.0,12040.0,3338.0,6720.0,3897.0,30959.0,2655.0,440.0,1133.0,1289.0,10399.0,4873.0,1240.0,4662.0,5406.0,1260.0,426.0,10682.0
2166.0,450.0,837.0,5509.0,12078.0,3358.0,6747.0,3898.0,31056.0,2666.0,444.0,1135.0,1295.0,10422.0,4896.0,1241.0,4676.0,5428.0,1261.0,427.0,10714.0
2169.0,452.0,847.0,5516.0,12113.0,3376.0,6773.0,3904.0,31130.0,2682.0,447.0,1138.0,1297.0,10450.0,4911.0,1242.0,4697.0,5454.0,1266.0,428.0,10738.0
2173.0,454.0,854.0,5525.0,12151.0,3386.0,6805.0,3905.0,31211.0,2691.0,447.0,1141.0,1297.0,10463.0,4931.0,1244.0,4717.0,5478.0,1270.0,428.0,10755.0
2187.0,462.0,864.0,5587.0,12189.0,3402.0,6848.0,3910.0,31264.0,2701.0,447.0,1146.0,1301.0,10481.0,5001.0,1245.0,4730.0,5510.0,1273.0,429.0,10770.0
2200.0,470.0,872.0,5653.0,12246.0,3424.0,6895.0,3922.0,31373.0,2717.0,450.0,1148.0,1306.0,10560.0,5044.0,1250.0,4746.0,5551.0,1279.0,431.0,10837.0
2212.0,475.0,883.0,5703.0,12271.0,3453.0,6932.0,3935.0,31503.0,2737.0,454.0,1149.0,1307.0,10588.0,5095.0,1255.0,4757.0,5571.0,1286.0,434.0,10861.0
2227.0,479.0,890.0,5734.0,12307.0,3482.0,6979.0,3950.0,31595.0,2752.0,455.0,1149.0,1309.0,10625.0,5143.0,1259.0,5015.0,5604.0,1290.0,436.0,10899.0
2240.0,482.0,897.0,5747.0,12340.0,3494.0,7014.0,3971.0,31676.0,2760.0,455.0,1150.0,1311.0,10647.0,5174.0,1261.0,5029.0,5632.0,1294.0,436.0,10913.0
2243.0,484.0,903.0,5774.0,12380.0,3506.0,7033.0,4003.0,31753.0,2771.0,456.0,1150.0,1311.0,10660.0,5189.0,1265.0,5038.0,5662.0,1296.0,436.0,10941.0
2248.0,489.0,906.0,5817.0,12411.0,3517.0,7070.0,4010.0,31815.0,2781.0,456.0,1150.0,1311.0,10690.0,5228.0,1277.0,5058.0,5692.0,1298.0,436.0,10952.0
2269.0,492.0,910.0,5824.0,12452.0,3534.0,7106.0,4018.0,31909.0,2792.0,459.0,1152.0,1314.0,10765.0,5282.0,1285.0,5068.0,5726.0,1301.0,436.0,10994.0
2293.0,494.0,916.0,5851.0,12482.0,3546.0,7155.0,4032.0,31994.0,2798.0,460.0,1153.0,1315.0,10835.0,5321.0,1293.0,5101.0,5758.0,1306.0,436.0,11018.0
2298.0,496.0,921.0,5891.0,12515.0,3558.0,7201.0,4046.0,32059.0,2817.0,460.0,1155.0,1318.0,10861.0,5360.0,1302.0,5107.0,5784.0,1310.0,437.0,11041.0
2315.0,496.0,926.0,5922.0,12557.0,3579.0,7240.0,4053.0,32146.0,2830.0,461.0,1155.0,1322.0,10899.0,5410.0,1307.0,5128.0,5804.0,1315.0,437.0,11064.0
2329.0,497.0,932.0,5934.0,12587.0,3588.0,7265.0,4067.0,32220.0,2836.0,463.0,1155.0,1323.0,10924.0,5421.0,1313.0,5152.0,5824.0,1319.0,439.0,11088.0
2333.0,497.0,938.0,5952.0,12608.0,3601.0,7290.0,4072.0,32284.0,2848.0,465.0,1156.0,1324.0,10927.0,5438.0,1315.0,5162.0,5852.0,1322.0,439.0,11104.0
2337.0,497.0,950.0,5987.0,12640.0,3611.0,7328.0,4079.0,32319.0,2859.0,465.0,1156.0,1324.0,10960.0,5484.0,1318.0,5172.0,5883.0,1324.0,439.0,11111.0
2345.0,502.0,955.0,6039.0,12667.0,3618.0,7362.0,4090.0,32386.0,2868.0,466.0,1157.0,1328.0,10991.0,5508.0,1321.0,5208.0,5911.0,1331.0,441.0,11139.0
2347.0,507.0,958.0,6069.0,12690.0,3626.0,7414.0,4103.0,32458.0,2878.0,466.0,1157.0,1329.0,11039.0,5533.0,1330.0,5218.0,5942.0,1331.0,443.0,11159.0
2355.0,511.0,967.0,6095.0,12718.0,3635.0,7445.0,4109.0,32512.0,2885.0,466.0,1158.0,1333.0,11085.0,5568.0,1337.0,5241.0,5975.0,1334.0,445.0,11183.0
2360.0,513.0,975.0,6144.0,12731.0,3645.0,7468.0,4119.0,32569.0,2896.0,467.0,1158.0,1333.0,11104.0,5632.0,1343.0,5265.0,5992.0,1336.0,446.0,11203.0
2369.0,513.0,979.0,6189.0,12761.0,3653.0,7491.0,4129.0,32618.0,2904.0,467.0,1159.0,1334.0,11124.0,5665.0,1347.0,5286.0,6018.0,1339.0,450.0,11226.0
2376.0,513.0,984.0,6210.0,12784.0,3664.0,7510.0,4136.0,32657.0,2909.0,467.0,1159.0,1334.0,11137.0,5684.0,1352.0,5292.0,6040.0,1344.0,451.0,11235.0
2377.0,518.0,987.0,6268.0,12801.0,3671.0,7554.0,4143.0,32688.0,2915.0,468.0,1159.0,1335.0,11158.0,5721.0,1363.0,5305.0,6062.0,1347.0,454.0,11245.0
2385.0,522.0,996.0,6305.0,12820.0,3681.0,7588.0,4154.0,32742.0,2919.0,471.0,1159.0,1338.0,11185.0,5758.0,1372.0,5338.0,6096.0,1348.0,454.0,11281.0
2391.0,528.0,1005.0,6336.0,12843.0,3687.0,7620.0,4163.0,32789.0,2924.0,472.0,1160.0,1340.0,11219.0,5806.0,1374.0,5368.0,6128.0,1349.0,455.0,11299.0
2397.0,531.0,1010.0,6369.0,12859.0,3697.0,7647.0,4172.0,32829.0,2934.0,474.0,1161.0,1343.0,11237.0,5836.0,1381.0,5391.0,6155.0,1350.0,455.0,11316.0
2403.0,534.0,1011.0,6393.0,12876.0,3700.0,7673.0,4183.0,32870.0,2938.0,475.0,1161.0,1344.0,11255.0,5873.0,1384.0,5410.0,6184.0,1352.0,458.0,11330.0
2408.0,534.0,1015.0,6405.0,12893.0,3711.0,7686.0,4189.0,32922.0,2943.0,478.0,1162.0,1345.0,11273.0,5894.0,1387.0,5420.0,6202.0,1357.0,459.0,11350.0
2412.0,536.0,1019.0,6416.0,12906.0,3714.0,7699.0,4194.0,32945.0,2944.0,478.0,1162.0,1345.0,11283.0,5912.0,1389.0,5423.0,6219.0,1357.0,459.0,11365.0
2415.0,540.0,1035.0,6446.0,12916.0,3717.0,7721.0,4200.0,32973.0,2945.0,478.0,1162.0,1346.0,11302.0,5964.0,1393.0,5443.0,6248.0,1361.0,459.0,11369.0
2420.0,542.0,1040.0,6484.0,12940.0,3720.0,7757.0,4210.0,33014.0,2951.0,478.0,1164.0,1346.0,11330.0,5998.0,1398.0,5468.0,6273.0,1361.0,459.0,11385.0
