Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
489.0,90.0,273.0,1499.0,2819.0,715.0,3159.0,774.0,4132.0,526.0,64.0,158.0,426.0,3225.0,1602.0,543.0,1262.0,1036.0,301.0,74.0,3044.0
468.0,93.0,274.0,1459.0,2871.0,700.0,3111.0,775.0,4098.0,530.0,63.0,190.0,425.0,3149.0,1625.0,540.0,1251.0,1029.0,300.0,74.0,3069.0
465.0,93.0,261.0,1438.0,2862.0,707.0,3092.0,759.0,3926.0,532.0,61.0,185.0,422.0,3085.0,1619.0,532.0,1240.0,988.0,303.0,77.0,3059.0
473.0,88.0,251.0,1463.0,2874.0,710.0,3057.0,727.0,3839.0,540.0,57.0,186.0,401.0,2968.0,1613.0,521.0,1249.0,953.0,300.0,76.0,3029.0
480.0,96.0,253.0,1454.0,2878.0,715.0,3107.0,740.0,3784.0,544.0,60.0,200.0,410.0,2959.0,1642.0,520.0,1276.0,964.0,317.0,78.0,3040.0
486.0,100.0,261.0,1460.0,2891.0,719.0,3133.0,767.0,3756.0,546.0,62.0,210.0,426.0,2974.0,1612.0,516.0,1321.0,981.0,316.0,68.0,3053.0
505.0,98.0,267.0,1473.0,2919.0,726.0,3170.0,791.0,3711.0,552.0,64.0,222.0,422.0,3002.0,1601.0,532.0,1367.0,1018.0,318.0,64.0,3074.0
510.0,97.0,261.0,1469.0,2928.0,716.0,3177.0,781.0,3819.0,560.0,65.0,230.0,416.0,3034.0,1553.0,533.0,1388.0,999.0,318.0,55.0,3055.0
502.0,96.0,264.0,1461.0,2901.0,711.0,3149.0,768.0,3895.0,579.0,66.0,230.0,404.0,2965.0,1536.0,541.0,1384.0,961.0,322.0,55.0,2955.0
514.0,98.0,270.0,1481.0,2941.0,725.0,3192.0,773.0,3836.0,590.0,63.0,230.0,408.0,2944.0,1544.0,540.0,1424.0,973.0,321.0,58.0,2953.0
516.0,99.0,271.0,1495.0,2936.0,735.0,3180.0,784.0,3902.0,600.0,61.0,232.0,401.0,2933.0,1525.0,554.0,1446.0,946.0,323.0,55.0,2906.0
503.0,90.0,284.0,1483.0,2919.0,752.0,3134.0,767.0,4033.0,600.0,62.0,232.0,381.0,2861.0,1551.0,543.0,1461.0,931.0,326.0,51.0,2889.0
506.0,85.0,281.0,1483.0,2942.0,767.0,3173.0,773.0,4057.0,614.0,63.0,245.0,389.0,2879.0,1540.0,554.0,1473.0,909.0,315.0,54.0,2940.0
509.0,98.0,297.0,1509.0,2979.0,755.0,3208.0,801.0,3984.0,629.0,65.0,257.0,395.0,2882.0,1557.0,565.0,1506.0,933.0,323.0,53.0,2940.0
516.0,98.0,297.0,1523.0,2967.0,739.0,3197.0,796.0,4107.0,667.0,65.0,247.0,386.0,2824.0,1562.0,567.0,1551.0,910.0,324.0,50.0,2955.0
508.0,94.0,309.0,1511.0,2908.0,734.0,3205.0,751.0,4113.0,667.0,64.0,235.0,364.0,2777.0,1571.0,579.0,1579.0,878.0,325.0,45.0,2887.0
493.0,84.0,313.0,1469.0,2843.0,736.0,3109.0,743.0,4082.0,659.0,65.0,235.0,358.0,2747.0,1549.0,577.0,1602.0,855.0,328.0,45.0,2775.0
484.0,84.0,312.0,1494.0,2742.0,756.0,3079.0,727.0,4067.0,669.0,63.0,232.0,346.0,2685.0,1522.0,560.0,1613.0,844.0,328.0,43.0,2713.0
484.0,90.0,318.0,1529.0,2739.0,748.0,3078.0,716.0,4118.0,676.0,64.0,228.0,333.0,2626.0,1529.0,549.0,1618.0,831.0,327.0,48.0,2655.0
481.0,89.0,315.0,1554.0,2763.0,740.0,3062.0,719.0,4062.0,673.0,68.0,228.0,332.0,2624.0,1545.0,555.0,1630.0,816.0,329.0,44.0,2631.0
497.0,88.0,336.0,1542.0,2802.0,743.0,3200.0,718.0,4002.0,676.0,70.0,244.0,333.0,2636.0,1541.0,557.0,1649.0,845.0,333.0,47.0,2569.0
487.0,82.0,329.0,1565.0,2752.0,754.0,3073.0,703.0,4044.0,672.0,71.0,242.0,317.0,2668.0,1496.0,559.0,1667.0,836.0,339.0,48.0,2482.0
488.0,81.0,330.0,1548.0,2720.0,751.0,3023.0,702.0,4078.0,657.0,66.0,248.0,297.0,2631.0,1498.0,541.0,1674.0,809.0,329.0,48.0,2411.0
485.0,86.0,323.0,1540.0,2674.0,739.0,2933.0,697.0,4055.0,638.0,64.0,254.0,279.0,2578.0,1497.0,517.0,1657.0,775.0,332.0,44.0,2296.0
481.0,88.0,302.0,1542.0,2622.0,730.0,2962.0,676.0,3987.0,634.0,61.0,251.0,260.0,2494.0,1480.0,501.0,1663.0,752.0,327.0,42.0,2226.0
468.0,93.0,299.0,1551.0,2607.0,735.0,2859.0,656.0,3897.0,626.0,58.0,243.0,246.0,2493.0,1540.0,503.0,1667.0,736.0,338.0,45.0,2129.0
474.0,85.0,300.0,1560.0,2602.0,746.0,2830.0,667.0,3833.0,620.0,59.0,251.0,250.0,2501.0,1555.0,509.0,1658.0,742.0,338.0,47.0,2082.0
470.0,92.0,300.0,1560.0,2644.0,748.0,2847.0,689.0,3819.0,622.0,59.0,267.0,256.0,2527.0,1549.0,520.0,1666.0,770.0,347.0,48.0,2045.0
457.0,85.0,302.0,1571.0,2513.0,732.0,2827.0,682.0,3922.0,618.0,58.0,255.0,252.0,2470.0,1583.0,512.0,1664.0,785.0,384.0,48.0,2007.0
442.0,83.0,296.0,1554.0,2491.0,707.0,2791.0,659.0,3950.0,626.0,59.0,249.0,236.0,2443.0,1592.0,514.0,1653.0,779.0,384.0,47.0,1958.0
439.0,76.0,294.0,1572.0,2451.0,678.0,2747.0,655.0,3908.0,621.0,57.0,246.0,225.0,2345.0,1567.0,508.0,1620.0,772.0,392.0,45.0,1848.0
429.0,75.0,294.0,1520.0,2381.0,664.0,2727.0,655.0,3869.0,613.0,61.0,249.0,221.0,2313.0,1569.0,493.0,1584.0,759.0,402.0,40.0,1749.0
432.0,72.0,290.0,1527.0,2327.0,653.0,2689.0,650.0,3831.0,613.0,62.0,248.0,208.0,2277.0,1552.0,489.0,1553.0,743.0,401.0,39.0,1660.0
429.0,68.0,296.0,1516.0,2318.0,650.0,2672.0,677.0,3865.0,601.0,67.0,255.0,213.0,2268.0,1561.0,485.0,1529.0,744.0,415.0,35.0,1647.0
448.0,73.0,297.0,1534.0,2388.0,654.0,2661.0,696.0,3860.0,607.0,70.0,267.0,215.0,2304.0,1582.0,478.0,1540.0,757.0,421.0,36.0,1624.0
458.0,74.0,288.0,1583.0,2374.0,640.0,2625.0,694.0,3905.0,612.0,66.0,267.0,208.0,2290.0,1602.0,464.0,1529.0,778.0,430.0,28.0,1616.0
474.0,71.0,276.0,1575.0,2316.0,624.0,2629.0,705.0,3913.0,603.0,71.0,273.0,191.0,2239.0,1584.0,445.0,1510.0,772.0,431.0,32.0,1482.0
499.0,72.0,281.0,1568.0,2234.0,614.0,2581.0,691.0,3901.0,605.0,73.0,284.0,176.0,2208.0,1578.0,426.0,1473.0,754.0,438.0,30.0,1408.0
501.0,86.0,287.0,1593.0,2172.0,601.0,2536.0,693.0,3908.0,606.0,75.0,290.0,174.0,2168.0,1584.0,432.0,1426.0,748.0,443.0,28.0,1366.0
510.0,85.0,276.0,1607.0,2139.0,596.0,2543.0,670.0,3894.0,606.0,78.0,276.0,159.0,2147.0,1584.0,425.0,1405.0,752.0,458.0,27.0,1281.0
521.0,85.0,259.0,1605.0,2131.0,584.0,2496.0,669.0,3825.0,602.0,80.0,277.0,162.0,2157.0,1596.0,416.0,1376.0,758.0,484.0,27.0,1263.0
536.0,83.0,259.0,1652.0,2185.0,590.0,2520.0,672.0,3853.0,609.0,82.0,280.0,169.0,2184.0,1614.0,415.0,1373.0,803.0,500.0,28.0,1263.0
542.0,85.0,267.0,1652.0,2153.0,567.0,2525.0,679.0,3916.0,616.0,79.0,280.0,173.0,2188.0,1580.0,408.0,1337.0,814.0,513.0,22.0,1259.0
548.0,87.0,262.0,1589.0,2120.0,546.0,2493.0,669.0,3935.0,606.0,75.0,284.0,171.0,2156.0,1655.0,397.0,1278.0,815.0,506.0,18.0,1198.0
555.0,82.0,248.0,1540.0,2081.0,523.0,2417.0,666.0,3918.0,604.0,73.0,287.0,181.0,2106.0,1650.0,391.0,1236.0,808.0,520.0,18.0,1164.0
560.0,73.0,247.0,1505.0,2061.0,504.0,2396.0,654.0,3942.0,607.0,72.0,284.0,180.0,2068.0,1596.0,383.0,1224.0,811.0,523.0,16.0,1125.0
599.0,69.0,239.0,1460.0,2060.0,485.0,2377.0,617.0,3939.0,617.0,74.0,281.0,182.0,2030.0,1548.0,361.0,1211.0,814.0,531.0,15.0,1053.0
599.0,72.0,228.0,1433.0,2082.0,475.0,2351.0,653.0,3926.0,624.0,78.0,295.0,190.0,2053.0,1520.0,347.0,1195.0,823.0,535.0,15.0,1040.0
594.0,76.0,217.0,1388.0,2144.0,475.0,2344.0,655.0,3938.0,620.0,85.0,297.0,201.0,2077.0,1504.0,345.0,1200.0,845.0,548.0,12.0,1039.0
599.0,79.0,217.0,1390.0,2150.0,456.0,2318.0,646.0,4066.0,615.0,91.0,293.0,195.0,2041.0,1480.0,335.0,1163.0,851.0,547.0,10.0,995.0
614.0,79.0,197.0,1408.0,2078.0,443.0,2283.0,629.0,4103.0,612.0,89.0,293.0,188.0,2013.0,1470.0,331.0,1115.0,836.0,554.0,10.0,972.0
622.0,79.0,193.0,1400.0,2071.0,419.0,2177.0,600.0,4084.0,599.0,89.0,290.0,199.0,1994.0,1442.0,320.0,1075.0,861.0,554.0,12.0,928.0
619.0,81.0,188.0,1423.0,2085.0,405.0,2156.0,581.0,4106.0,606.0,91.0,290.0,197.0,1979.0,1424.0,309.0,1034.0,872.0,545.0,11.0,888.0
642.0,83.0,178.0,1401.0,2075.0,408.0,2111.0,562.0,4104.0,612.0,104.0,285.0,189.0,1987.0,1415.0,306.0,1007.0,893.0,545.0,9.0,872.0
662.0,82.0,183.0,1420.0,2123.0,407.0,2093.0,570.0,4127.0,606.0,105.0,282.0,196.0,2006.0,1431.0,301.0,989.0,891.0,551.0,7.0,866.0
669.0,84.0,195.0,1444.0,2211.0,406.0,2094.0,571.0,4217.0,621.0,110.0,292.0,205.0,2046.0,1442.0,291.0,985.0,952.0,556.0,7.0,875.0
673.0,84.0,200.0,1459.0,2239.0,410.0,2079.0,551.0,4325.0,633.0,121.0,292.0,206.0,2064.0,1429.0,271.0,953.0,983.0,552.0,6.0,911.0
693.0,87.0,199.0,1449.0,2226.0,403.0,2054.0,554.0,4352.0,639.0,110.0,262.0,205.0,2063.0,1417.0,259.0,946.0,1005.0,540.0,10.0,901.0
687.0,90.0,203.0,1436.0,2261.0,391.0,2034.0,545.0,4431.0,643.0,124.0,259.0,204.0,2071.0,1418.0,251.0,930.0,1012.0,525.0,11.0,899.0
688.0,94.0,208.0,1438.0,2303.0,404.0,2047.0,543.0,4450.0,642.0,111.0,257.0,211.0,2101.0,1410.0,246.0,908.0,1007.0,519.0,9.0,890.0
688.0,89.0,207.0,1439.0,2392.0,417.0,2030.0,541.0,4497.0,648.0,112.0,245.0,211.0,2122.0,1400.0,236.0,868.0,1053.0,499.0,11.0,883.0
704.0,95.0,210.0,1471.0,2482.0,422.0,1980.0,552.0,4544.0,654.0,112.0,251.0,224.0,2183.0,1398.0,234.0,858.0,1077.0,513.0,12.0,893.0
714.0,96.0,215.0,1477.0,2611.0,435.0,2063.0,571.0,4665.0,649.0,117.0,249.0,232.0,2218.0,1422.0,229.0,858.0,1122.0,524.0,16.0,918.0
719.0,101.0,215.0,1493.0,2715.0,441.0,2057.0,570.0,4884.0,648.0,113.0,239.0,233.0,2319.0,1432.0,226.0,849.0,1163.0,524.0,15.0,941.0
720.0,111.0,221.0,1493.0,2779.0,448.0,2065.0,579.0,5051.0,645.0,113.0,238.0,229.0,2321.0,1448.0,212.0,813.0,1192.0,514.0,14.0,968.0
736.0,107.0,223.0,1497.0,2859.0,455.0,2101.0,590.0,5267.0,667.0,121.0,233.0,226.0,2359.0,1449.0,216.0,794.0,1202.0,518.0,15.0,997.0
744.0,107.0,234.0,1498.0,2929.0,460.0,2120.0,573.0,5347.0,685.0,115.0,230.0,227.0,2408.0,1443.0,217.0,790.0,1236.0,517.0,12.0,1007.0
717.0,107.0,242.0,1533.0,3028.0,472.0,2138.0,565.0,5499.0,694.0,108.0,220.0,233.0,2455.0,1439.0,215.0,783.0,1270.0,508.0,12.0,1034.0
727.0,113.0,247.0,1541.0,3096.0,504.0,2191.0,568.0,5631.0,714.0,113.0,229.0,236.0,2518.0,1458.0,212.0,780.0,1308.0,503.0,11.0,1049.0
749.0,124.0,253.0,1573.0,3246.0,515.0,2275.0,577.0,5797.0,729.0,115.0,234.0,247.0,2588.0,1516.0,214.0,789.0,1376.0,516.0,11.0,1087.0
759.0,128.0,266.0,1588.0,3351.0,538.0,2310.0,583.0,6027.0,734.0,125.0,215.0,248.0,2660.0,1532.0,209.0,777.0,1424.0,510.0,11.0,1154.0
756.0,121.0,269.0,1614.0,3427.0,553.0,2343.0,593.0,6201.0,760.0,123.0,218.0,250.0,2776.0,1562.0,196.0,775.0,1456.0,493.0,14.0,1209.0
752.0,131.0,273.0,1648.0,3506.0,558.0,2346.0,578.0,6363.0,769.0,125.0,207.0,247.0,2848.0,1571.0,197.0,771.0,1488.0,487.0,14.0,1227.0
744.0,137.0,279.0,1651.0,3547.0,563.0,2398.0,576.0,6576.0,784.0,120.0,204.0,240.0,2931.0,1583.0,199.0,772.0,1510.0,482.0,14.0,1260.0
743.0,136.0,276.0,1697.0,3608.0,569.0,2450.0,576.0,6762.0,813.0,119.0,191.0,237.0,3041.0,1617.0,199.0,783.0,1549.0,471.0,17.0,1281.0
766.0,160.0,276.0,1690.0,3685.0,595.0,2493.0,598.0,6791.0,834.0,114.0,193.0,247.0,3153.0,1632.0,198.0,791.0,1599.0,481.0,16.0,1288.0
772.0,174.0,286.0,1704.0,3837.0,602.0,2590.0,632.0,6926.0,854.0,121.0,192.0,261.0,3346.0,1701.0,203.0,825.0,1643.0,481.0,18.0,1327.0
762.0,179.0,306.0,1725.0,3894.0,607.0,2693.0,635.0,7239.0,868.0,109.0,187.0,259.0,3468.0,1750.0,201.0,838.0,1669.0,480.0,17.0,1468.0
756.0,173.0,311.0,1702.0,3923.0,614.0,2704.0,637.0,7422.0,880.0,113.0,174.0,253.0,3596.0,1810.0,192.0,850.0,1694.0,485.0,17.0,1528.0
756.0,176.0,327.0,1715.0,3936.0,622.0,2721.0,631.0,7530.0,891.0,107.0,166.0,259.0,3594.0,1801.0,198.0,848.0,1700.0,480.0,24.0,1545.0
760.0,180.0,336.0,1724.0,3935.0,624.0,2747.0,641.0,7584.0,890.0,107.0,154.0,258.0,3658.0,1844.0,201.0,847.0,1694.0,460.0,26.0,1552.0
751.0,180.0,342.0,1736.0,3920.0,644.0,2793.0,650.0,7682.0,895.0,113.0,153.0,255.0,3693.0,1877.0,197.0,853.0,1664.0,446.0,27.0,1577.0
756.0,175.0,343.0,1786.0,3962.0,677.0,2904.0,645.0,7732.0,907.0,116.0,153.0,266.0,3801.0,1895.0,199.0,876.0,1653.0,438.0,24.0,1624.0
759.0,172.0,348.0,1791.0,4092.0,693.0,3019.0,660.0,7774.0,920.0,113.0,158.0,264.0,3885.0,1935.0,207.0,906.0,1706.0,461.0,25.0,1671.0
744.0,172.0,356.0,1776.0,4054.0,703.0,3029.0,669.0,8001.0,945.0,108.0,150.0,257.0,3919.0,2011.0,196.0,935.0,1729.0,450.0,29.0,1741.0
717.0,162.0,359.0,1766.0,4011.0,714.0,3074.0,660.0,8023.0,959.0,106.0,146.0,255.0,3962.0,1988.0,199.0,931.0,1741.0,448.0,30.0,1775.0
700.0,171.0,365.0,1760.0,3959.0,723.0,3118.0,654.0,7977.0,961.0,103.0,137.0,248.0,4034.0,1993.0,200.0,931.0,1727.0,438.0,33.0,1812.0
700.0,172.0,375.0,1767.0,3914.0,728.0,3152.0,672.0,7959.0,959.0,94.0,137.0,238.0,4117.0,1997.0,200.0,920.0,1730.0,433.0,31.0,1805.0
706.0,171.0,398.0,1762.0,3867.0,727.0,3236.0,685.0,7976.0,960.0,91.0,121.0,247.0,4127.0,2005.0,209.0,940.0,1760.0,429.0,40.0,1799.0
690.0,171.0,413.0,1757.0,3843.0,746.0,3251.0,703.0,7937.0,953.0,89.0,119.0,251.0,4145.0,2038.0,219.0,973.0,1769.0,425.0,45.0,1843.0
698.0,180.0,425.0,1770.0,3938.0,766.0,3393.0,713.0,7864.0,958.0,87.0,121.0,263.0,4201.0,2100.0,231.0,1009.0,1794.0,432.0,47.0,1894.0
691.0,168.0,420.0,1750.0,3878.0,751.0,3408.0,709.0,7971.0,957.0,82.0,119.0,252.0,4224.0,2127.0,243.0,1009.0,1807.0,414.0,53.0,1914.0
675.0,184.0,425.0,1747.0,3817.0,746.0,3415.0,710.0,7896.0,949.0,79.0,110.0,252.0,4249.0,2100.0,256.0,1031.0,1825.0,409.0,57.0,1958.0
675.0,193.0,442.0,1746.0,3718.0,733.0,3406.0,719.0,7683.0,939.0,79.0,104.0,249.0,4263.0,2115.0,270.0,1039.0,1849.0,392.0,58.0,1958.0
646.0,190.0,442.0,1713.0,3670.0,715.0,3444.0,722.0,7560.0,935.0,73.0,90.0,240.0,4242.0,2142.0,279.0,1048.0,1861.0,380.0,66.0,1950.0
644.0,187.0,458.0,1719.0,3547.0,674.0,3469.0,730.0,7522.0,925.0,69.0,85.0,230.0,4188.0,2153.0,293.0,1054.0,1881.0,370.0,67.0,1938.0
654.0,185.0,466.0,1662.0,3477.0,664.0,3462.0,756.0,7486.0,886.0,64.0,92.0,234.0,4207.0,2148.0,298.0,1127.0,1888.0,352.0,65.0,1962.0
666.0,183.0,468.0,1758.0,3515.0,678.0,3491.0,761.0,7484.0,906.0,66.0,100.0,236.0,4216.0,2158.0,323.0,1183.0,1948.0,350.0,66.0,1966.0
673.0,187.0,476.0,1763.0,3573.0,685.0,3636.0,771.0,7488.0,924.0,69.0,102.0,228.0,4252.0,2240.0,344.0,1242.0,1991.0,360.0,70.0,2006.0
664.0,188.0,491.0,1755.0,3516.0,663.0,3647.0,753.0,7429.0,897.0,70.0,95.0,214.0,4246.0,2297.0,341.0,1282.0,1999.0,357.0,72.0,2023.0
656.0,179.0,486.0,1753.0,3403.0,631.0,3610.0,755.0,7331.0,893.0,68.0,91.0,203.0,4146.0,2276.0,351.0,1283.0,1992.0,338.0,71.0,1998.0
639.0,179.0,504.0,1706.0,3260.0,606.0,3541.0,719.0,7080.0,880.0,67.0,89.0,189.0,4035.0,2240.0,371.0,1317.0,1988.0,329.0,78.0,1932.0
624.0,182.0,510.0,1696.0,3139.0,591.0,3504.0,731.0,6883.0,857.0,67.0,92.0,181.0,3957.0,2230.0,378.0,1316.0,1974.0,328.0,77.0,1925.0
622.0,191.0,511.0,1714.0,3041.0,594.0,3460.0,737.0,6710.0,857.0,64.0,91.0,187.0,3926.0,2249.0,391.0,1319.0,1952.0,313.0,76.0,1831.0
633.0,190.0,511.0,1730.0,3088.0,604.0,3446.0,746.0,6574.0,862.0,63.0,93.0,193.0,3950.0,2248.0,396.0,1365.0,1984.0,317.0,75.0,1854.0
612.0,181.0,514.0,1725.0,2985.0,568.0,3456.0,745.0,6514.0,840.0,61.0,87.0,184.0,3842.0,2228.0,396.0,1390.0,1947.0,320.0,80.0,1803.0
615.0,181.0,520.0,1712.0,2907.0,543.0,3375.0,717.0,6370.0,787.0,61.0,86.0,172.0,3741.0,2205.0,407.0,1415.0,1946.0,300.0,78.0,1721.0
593.0,180.0,522.0,1693.0,2776.0,510.0,3320.0,700.0,6126.0,750.0,64.0,86.0,161.0,3623.0,2169.0,404.0,1402.0,1919.0,293.0,73.0,1640.0
582.0,186.0,519.0,1638.0,2678.0,475.0,3241.0,678.0,5859.0,718.0,66.0,76.0,152.0,3485.0,2178.0,416.0,1399.0,1835.0,292.0,76.0,1560.0
569.0,180.0,503.0,1677.0,2591.0,453.0,3156.0,657.0,5624.0,678.0,67.0,72.0,147.0,3415.0,2191.0,419.0,1405.0,1815.0,270.0,73.0,1478.0
562.0,183.0,505.0,1675.0,2523.0,434.0,3077.0,662.0,5438.0,658.0,55.0,72.0,157.0,3388.0,2174.0,424.0,1399.0,1801.0,255.0,70.0,1447.0
566.0,181.0,522.0,1686.0,2552.0,423.0,3123.0,673.0,5331.0,656.0,55.0,76.0,161.0,3328.0,2157.0,428.0,1438.0,1850.0,263.0,73.0,1444.0
545.0,182.0,525.0,1677.0,2462.0,395.0,3135.0,666.0,5314.0,631.0,54.0,68.0,149.0,3034.0,2153.0,435.0,1435.0,1822.0,247.0,65.0,1412.0
524.0,178.0,523.0,1678.0,2403.0,387.0,2991.0,654.0,5189.0,609.0,52.0,71.0,146.0,2943.0,2132.0,430.0,1456.0,1808.0,242.0,67.0,1377.0
512.0,166.0,511.0,1684.0,2311.0,362.0,2916.0,633.0,5005.0,596.0,54.0,72.0,125.0,2848.0,2079.0,428.0,1422.0,1781.0,228.0,63.0,1319.0
504.0,172.0,504.0,1659.0,2224.0,359.0,2836.0,613.0,4829.0,575.0,52.0,69.0,117.0,2722.0,2031.0,420.0,1409.0,1757.0,223.0,58.0,1286.0
491.0,175.0,513.0,1639.0,2138.0,328.0,2761.0,601.0,4661.0,550.0,54.0,67.0,103.0,2710.0,1988.0,429.0,1413.0,1729.0,222.0,52.0,1241.0
476.0,176.0,517.0,1648.0,2107.0,319.0,2745.0,596.0,4496.0,545.0,54.0,65.0,112.0,2663.0,1973.0,414.0,1415.0,1705.0,208.0,55.0,1235.0
463.0,176.0,528.0,1668.0,2129.0,323.0,2742.0,595.0,4425.0,546.0,56.0,71.0,115.0,2651.0,1955.0,409.0,1428.0,1728.0,200.0,54.0,1222.0
445.0,176.0,519.0,1642.0,2079.0,299.0,2686.0,570.0,4401.0,523.0,54.0,71.0,106.0,2548.0,1953.0,417.0,1422.0,1706.0,197.0,56.0,1190.0
431.0,171.0,520.0,1643.0,2040.0,296.0,2602.0,562.0,4282.0,506.0,55.0,69.0,100.0,2487.0,1916.0,417.0,1394.0,1670.0,193.0,57.0,1160.0
421.0,174.0,521.0,1599.0,1998.0,280.0,2536.0,546.0,4154.0,489.0,53.0,65.0,93.0,2390.0,1888.0,413.0,1369.0,1616.0,202.0,51.0,1133.0
410.0,172.0,513.0,1589.0,1958.0,269.0,2466.0,535.0,4045.0,475.0,48.0,65.0,89.0,2321.0,1855.0,419.0,1337.0,1585.0,203.0,44.0,1125.0
380.0,167.0,489.0,1578.0,1856.0,246.0,2421.0,522.0,3939.0,464.0,40.0,65.0,81.0,2284.0,1824.0,420.0,1303.0,1527.0,193.0,43.0,1061.0
386.0,168.0,482.0,1610.0,1888.0,251.0,2429.0,536.0,3832.0,482.0,41.0,70.0,83.0,2237.0,1813.0,411.0,1311.0,1546.0,201.0,46.0,1046.0
394.0,170.0,479.0,1622.0,1906.0,243.0,2458.0,540.0,3750.0,482.0,40.0,70.0,85.0,2236.0,1812.0,409.0,1338.0,1555.0,201.0,48.0,1047.0
375.0,172.0,479.0,1608.0,1833.0,243.0,2456.0,549.0,3788.0,475.0,38.0,60.0,85.0,2169.0,1782.0,401.0,1312.0,1503.0,193.0,51.0,1027.0
365.0,168.0,471.0,1581.0,1759.0,226.0,2320.0,525.0,3707.0,459.0,38.0,53.0,84.0,2071.0,1742.0,384.0,1273.0,1447.0,170.0,46.0,999.0
349.0,164.0,464.0,1556.0,1670.0,214.0,2272.0,496.0,3585.0,438.0,35.0,49.0,83.0,1982.0,1714.0,360.0,1212.0,1415.0,162.0,39.0,916.0
334.0,157.0,464.0,1527.0,1611.0,203.0,2216.0,469.0,3459.0,421.0,33.0,40.0,79.0,1926.0,1685.0,351.0,1163.0,1366.0,159.0,36.0,885.0
309.0,156.0,447.0,1504.0,1554.0,178.0,2141.0,443.0,3340.0,403.0,30.0,33.0,80.0,1892.0,1659.0,349.0,1135.0,1322.0,156.0,34.0,845.0
299.0,146.0,453.0,1467.0,1522.0,173.0,2098.0,436.0,3218.0,390.0,29.0,35.0,77.0,1839.0,1666.0,335.0,1110.0,1296.0,156.0,40.0,827.0
307.0,141.0,454.0,1478.0,1544.0,169.0,2133.0,439.0,3147.0,392.0,30.0,37.0,80.0,1841.0,1607.0,329.0,1119.0,1311.0,163.0,36.0,828.0
279.0,136.0,443.0,1464.0,1480.0,156.0,2073.0,421.0,3010.0,369.0,31.0,32.0,73.0,1806.0,1542.0,314.0,1092.0,1263.0,160.0,31.0,818.0
270.0,132.0,430.0,1423.0,1417.0,138.0,1976.0,399.0,2889.0,352.0,28.0,31.0,68.0,1744.0,1476.0,292.0,1044.0,1202.0,155.0,26.0,780.0
255.0,131.0,428.0,1390.0,1362.0,116.0,1822.0,373.0,2768.0,336.0,24.0,31.0,68.0,1640.0,1383.0,280.0,1007.0,1165.0,146.0,27.0,749.0
234.0,125.0,411.0,1349.0,1296.0,106.0,1830.0,352.0,2662.0,328.0,22.0,30.0,68.0,1546.0,1321.0,261.0,961.0,1117.0,144.0,31.0,716.0
224.0,119.0,405.0,1298.0,1217.0,90.0,1824.0,342.0,2549.0,316.0,22.0,28.0,65.0,1423.0,1260.0,256.0,947.0,1064.0,138.0,29.0,682.0
221.0,116.0,382.0,1273.0,1199.0,88.0,1784.0,331.0,2435.0,303.0,22.0,24.0,65.0,1388.0,1251.0,251.0,930.0,1017.0,140.0,26.0,667.0
223.0,115.0,379.0,1261.0,1218.0,87.0,1798.0,319.0,2399.0,310.0,23.0,19.0,62.0,1319.0,1223.0,250.0,920.0,1031.0,131.0,25.0,666.0
217.0,109.0,373.0,1214.0,1152.0,80.0,1735.0,301.0,2345.0,280.0,22.0,27.0,60.0,1253.0,1159.0,245.0,894.0,969.0,130.0,29.0,634.0
218.0,97.0,367.0,1174.0,1082.0,77.0,1669.0,278.0,2257.0,260.0,22.0,25.0,55.0,1208.0,1118.0,233.0,840.0,929.0,122.0,23.0,607.0
197.0,97.0,352.0,1154.0,1024.0,71.0,1604.0,266.0,2071.0,236.0,20.0,25.0,51.0,1122.0,1027.0,231.0,808.0,877.0,111.0,23.0,560.0
197.0,91.0,341.0,1129.0,978.0,67.0,1528.0,248.0,1970.0,234.0,21.0,21.0,48.0,1044.0,991.0,221.0,778.0,837.0,101.0,22.0,527.0
196.0,89.0,318.0,1093.0,917.0,60.0,1478.0,237.0,1864.0,225.0,20.0,18.0,45.0,998.0,963.0,216.0,766.0,796.0,92.0,18.0,509.0
195.0,88.0,313.0,1052.0,888.0,66.0,1449.0,233.0,1774.0,212.0,20.0,17.0,48.0,969.0,933.0,215.0,720.0,760.0,91.0,16.0,512.0
200.0,84.0,312.0,999.0,886.0,67.0,1413.0,224.0,1757.0,205.0,20.0,19.0,51.0,933.0,903.0,213.0,699.0,741.0,94.0,15.0,497.0
193.0,86.0,303.0,942.0,846.0,65.0,1361.0,205.0,1725.0,187.0,19.0,19.0,47.0,902.0,847.0,196.0,668.0,702.0,90.0,11.0,466.0
187.0,79.0,295.0,914.0,798.0,56.0,1283.0,196.0,1642.0,174.0,15.0,20.0,43.0,868.0,809.0,190.0,639.0,660.0,89.0,12.0,427.0
178.0,74.0,293.0,855.0,733.0,49.0,1226.0,178.0,1559.0,166.0,15.0,24.0,41.0,855.0,767.0,173.0,616.0,618.0,89.0,9.0,395.0
163.0,72.0,278.0,830.0,669.0,47.0,1170.0,163.0,1481.0,158.0,15.0,21.0,36.0,739.0,722.0,166.0,585.0,565.0,81.0,8.0,365.0
